adjusted_opening,adjusted_total_gross,budget,close,distributor,genre,movie_title,open,rank,rating,release_date,runtime,studio,total_gross,year,theaters_opening,theaters_gross
"$5,800","$33,800",,7/8,IFC,Horror Thriller,Maniac (2013),6/21,458,Unrated,"June 21, 2013",1 hrs. 29 min.,IFC,"$31,081",2013,1,12
"$5,300","$33,100",,-,Zipporah Films,Documentary,At Berkeley,11/8,459,Unrated,"November 8, 2013",4 hrs. 4 min.,Zipp.,"$31,736",2013,2,6
"$9,800","$31,700",,-,APD/Cinema Conservancy,Family,Little Fugitive (2013 re-release),2/1,460,Unrated,"February 1, 2013",1 hrs. 20 min.,APD/C,"$29,505",2013,1,2
,"$31,600",,6/6,First Run,Documentary,A Fierce Green Fire,2/22,461,Unrated,"February 22, 2013",1 hrs. 41 min.,FRun,"$29,817",2013,,11
"$5,600","$31,500",,12/5,Oscilloscope Pictures,Documentary,These Birds Walk,11/1,462,Unrated,"November 1, 2013",1 hrs. 11 min.,Osci.,"$30,408",2013,1,2
,"$31,300",,-,Gathr Films,Drama,Beyond the Farthest Star,10/18,463,PG-13,"October 18, 2013",1 hrs. 59 min.,Gathr,"$31,433",2013,,1
"$5,400","$31,100",,4/10,International Film Circuit,Documentary,Fire in the Blood,9/6,464,Unrated,"September 6, 2013",1 hrs. 26 min.,ICir,"$28,994",2013,1,4
"$7,300","$30,900",,11/21,Cinipix,Documentary,Long Shot: The Kevin Laue Story (2013),10/25,465,Unrated,"October 25, 2013",,Cini,"$29,863Domestic Lifetime Gross: $45,874",2013,1,3
"$14,100","$30,900",,1/24,Tribeca Film,Comedy / Drama,Struck By Lightning,1/11,466,Unrated,"January 11, 2013",1 hrs. 30 min.,Trib.,"$28,378",2013,1,4
"$7,900","$30,600",,6/16,Cinedigm Entertainment,Western,Dead Man's Burden,5/3,467,Unrated,"May 3, 2013",1 hrs. 33 min.,Cdgm.,"$29,634",2013,1,3
"$5,300","$30,500",,4/24,Cinema Guild,Documentary,Cousin Jules,11/29,468,Unrated,"November 29, 2013",,CGld,"$29,337",2013,1,3
"$22,100","$29,000",,3/14,Entertainment One,Crime,The Sweeney,3/1,469,R,"March 1, 2013",1 hrs. 52 min.,EOne,"$26,650",2013,11,11
"$5,200","$28,600",,5/9,IFC,Thriller,Simon Killer,4/5,470,Unrated,"April 5, 2013",1 hrs. 45 min.,IFC,"$27,740",2013,1,5
"$5,700","$28,600",,11/10,FilmBuff,Documentary,Broadway Idiot,10/11,471,Unrated,"October 11, 2013",1 hrs. 20 min.,FB,"$27,595",2013,1,6
"$11,200","$28,100",,7/9,Freestyle Releasing,Drama,Tiger Eyes,6/7,472,PG-13,"June 7, 2013",1 hrs. 32 min.,Free,"$27,160",2013,17,17
"$15,500","$27,900",,10/10,Breaking Glass Pictures,Foreign,Out in the Dark,9/27,473,Unrated,"September 27, 2013",1 hrs. 36 min.,BGP,"$26,966",2013,6,6
"$8,300","$27,200",,3/14,Steelyard Pictures,Crime Drama,The Power of Few,2/15,474,R,"February 15, 2013",,SP,"$25,000",2013,2,5
"$7,500","$26,300",,8/18,Rialto,Foreign,Le Petit Soldat (2013 re-release),3/8,475,Unrated,"March 8, 2013",1 hrs. 28 min.,Rialto,"$24,296",2013,1,1
"$13,600","$25,900",,9/2,China Lion,Foreign,Tiny Times,7/26,476,Unrated,"July 26, 2013",1 hrs. 56 min.,CL,"$23,462",2013,3,3
"$7,000","$25,800",,2/13,Adopt Films,Documentary,Harry Dean Stanton: Partly Fiction,9/13,477,Unrated,"September 13, 2013",1 hrs. 17 min.,AF,"$23,959",2013,2,4
"$6,000","$25,700",,6/6,Kino Lorber,Documentary,Greenwich Village: Music That Defined a Generation,1/18,478,Unrated,"January 18, 2013",2 hrs. 1 min.,KL,"$23,701",2013,1,2
"$6,100","$25,400",,10/10,Distrib Films,Foreign,Our Children,8/2,479,Unrated,"August 2, 2013",1 hrs. 51 min.,Distrib.,"$23,203",2013,1,4
"$4,600","$25,400",,11/14,IFC,Foreign,Bastards,10/23,480,Unrated,"October 23, 2013",1 hrs. 23 min.,IFC,"$24,525",2013,1,2
"$13,500","$25,300",,-,Drafthouse,Foreign,Graceland,4/26,481,Unrated,"April 26, 2013",1 hrs. 24 min.,Drft.,"$24,529",2013,15,18
$400,"$25,200",,11/3,"Monterey Media, Inc.",Drama,The Citizen,9/6,482,PG-13,"September 6, 2013",1 hrs. 39 min.,Mont.,"$24,296",2013,1,6
"$4,800","$25,100",,1/16,Magnolia,Sci-Fi Thriller,The Last Days on Mars,12/6,483,R,"December 6, 2013",1 hrs. 38 min.,Magn.,"$24,084",2013,3,13
"$6,200","$25,000",,6/27,Strand,Foreign,Paradise: Love,4/26,484,Unrated,"April 26, 2013",2 hrs. 0 min.,Strand,"$24,267",2013,2,4
"$6,400","$24,800",,1/2,Submarine Deluxe,Documentary,Dear Mr. Watterson,11/15,485,Unrated,"November 15, 2013",1 hrs. 39 min.,SD,"$23,899",2013,5,9
"$11,000","$24,100",,-,Magnolia,Horror,V/H/S/2,7/12,486,R,"July 12, 2013",1 hrs. 35 min.,Magn.,"$21,833",2013,12,12
,"$24,000",,9/26,Eleven Arts,Animation,Blue Exorcist The Movie,8/17,487,Unrated,"August 17, 2013",1 hrs. 28 min.,Elev.,"$21,796",2013,,7
"$6,700","$23,900",,3/6,Cinema Guild,Drama,Viola,7/12,488,Unrated,"July 12, 2013",1 hrs. 5 min.,CGld,"$21,818",2013,1,2
"$11,000","$23,700",,-,Magnolia,Horror,The ABC's of Death,3/8,489,Unrated,"March 8, 2013",2 hrs. 9 min.,Magn.,"$21,832",2013,19,19
"$17,800","$23,500",,9/12,Active Fox Productions,Family,Tio Papi,9/6,490,PG,"September 6, 2013",,AFP,"$21,316",2013,21,21
"$5,600","$23,500",,8/1,IFC,Comedy / Drama,The Look of Love,7/5,491,Unrated,"July 5, 2013",1 hrs. 37 min.,IFC,"$21,252",2013,3,6
"$3,900","$23,000",,11/14,Strand,Drama,I Used to Be Darker,9/27,492,Unrated,"September 27, 2013",1 hrs. 30 min.,Strand,"$22,214",2013,1,5
"$8,400","$22,900",,10/31,Indican,Horror Thriller,Murder 11,10/2,493,Unrated,"October 2, 2013",1 hrs. 30 min.,Indic.,"$22,107",2013,2,2
"$6,400","$22,800",,-,Drafthouse,Foreign,Pieta,5/17,494,Unrated,"May 17, 2013",1 hrs. 44 min.,Drft.,"$22,080",2013,12,12
"$6,700","$22,500",,11/7,Cinedigm Entertainment,Documentary,Our Nixon,8/30,495,Unrated,"August 30, 2013",1 hrs. 24 min.,Cdgm.,"$20,584",2013,3,5
"$6,100","$22,200",,5/9,Kino Lorber,Foreign,Violeta Went to Heaven,3/29,496,Unrated,"March 29, 2013",,KL,"$21,496",2013,2,3
,"$22,100",,-,Cohen Media Group,Foreign,Terraferma,7/24,497,R,"July 24, 2013",1 hrs. 28 min.,Cohen,"$19,996",2013,,
"$22,000","$22,000",,9/29,GoGoGo Entertainment,Comedy,Wedding Palace,9/27,498,Unrated,"September 27, 2013",1 hrs. 38 min.,GGGE,"$19,908",2013,6,6
"$3,700","$21,700",,6/6,GKIDS,Animation,The Painting (2013),5/10,499,Unrated,"May 10, 2013",1 hrs. 16 min.,GK,"$21,008",2013,1,6
"$8,100","$21,500",,5/9,Variance Films,Music Drama,Hunky Dory,3/22,500,Unrated,"March 22, 2013",1 hrs. 49 min.,Vari.,"$20,296",2013,11,11
"$13,800","$21,500",,-,NoCoast Artists,Comedy,Whensday,8/9,502,Unrated,"August 9, 2013",1 hrs. 40 min.,NC,"$19,463",2013,1,2
"$9,100","$21,500",,12/12,"Ghosts Media, Inc.",Documentary,The Ghosts In Our Machine,11/8,501,Unrated,"November 8, 2013",1 hrs. 32 min.,GMI,"$20,709",2013,1,2
"$5,300","$20,900",,9/5,Doppelganger Releasing,Documentary,Smash & Grab: The Story of the Pink Panthers,7/31,503,Unrated,"July 31, 2013",1 hrs. 15 min.,DR,"$18,938",2013,1,3
"$3,100","$20,500",,4/11,IFC,Romance,Love and Honor (2013),3/22,504,PG-13,"March 22, 2013",1 hrs. 36 min.,IFC,"$19,684",2013,2,9
"$11,100","$20,500",,-,Tribeca Film,Thriller,A Single Shot,9/20,505,R,"September 20, 2013",1 hrs. 56 min.,Trib.,"$18,642",2013,10,10
"$6,000","$20,400",,3/14,Magnolia,Foreign / Action,The Sorcerer and the White Snake,2/8,506,PG-13,"February 8, 2013",1 hrs. 40 min.,Magn.,"$18,759",2013,1,4
"$4,700","$20,300",,11/7,Magnolia,Horror Comedy,Bad Milo!,10/4,507,R,"October 4, 2013",1 hrs. 24 min.,Magn.,"$19,613",2013,11,11
"$2,400","$20,200",,3/7,Zeitgeist,Foreign,Let My People Go!,1/11,508,Unrated,"January 11, 2013",1 hrs. 26 min.,Zeit.,"$18,529",2013,1,3
"$5,500","$20,000",,10/2,Kino Lorber,Foreign,You Ain't Seen Nothin' Yet,6/7,509,Unrated,"June 7, 2013",1 hrs. 55 min.,KL,"$18,929",2013,2,3
"$9,400","$19,800",,7/25,IFC,Comedy,Dealin' With Idiots,7/12,510,Unrated,"July 12, 2013",1 hrs. 28 min.,IFC,"$17,909",2013,1,3
"$7,800","$19,700",,3/27,APD/Cinema Conservancy,Documentary,Jamel Shabazz Street Photographer,8/2,511,Unrated,"August 2, 2013",,APD/C,"$17,992",2013,1,2
,"$19,500",,4/3,Follow Your Nose Films,Documentary,La Camioneta,5/31,512,Unrated,"May 31, 2013",,FYN,"$18,558",2013,,8
"$5,400","$19,500",,6/13,Kino Lorber,Foreign,Nostalghia,5/31,513,Unrated,"May 31, 2013",,KL,"$18,846",2013,1,1
"$15,500","$19,000",,12/12,Entertainment One,Drama,Twice Born,12/6,514,R,"December 6, 2013",2 hrs. 7 min.,EOne,"$18,295",2013,10,10
"$10,300","$18,900",,6/6,Rialto,Comedy,A Pig Across Paris (2013 re-issue),5/24,515,Unrated,"May 24, 2013",1 hrs. 20 min.,Rialto,"$18,297",2013,1,1
"$5,100","$18,900",,11/7,The Film Collective,Drama,Torn,10/18,516,Unrated,"October 18, 2013",1 hrs. 20 min.,FC,"$18,202",2013,1,5
"$5,900","$18,800",,11/17,Submarine Deluxe,Documentary,Casting By,11/1,517,Unrated,"November 1, 2013",1 hrs. 29 min.,SD,"$18,164",2013,2,2
"$6,000","$18,600",,8/22,Variance Films,Comedy,The History of Future Folk,5/31,518,Unrated,"May 31, 2013",1 hrs. 26 min.,Vari.,"$17,646",2013,1,2
"$5,800","$18,500",,-,The Film Desk,Foreign,Le Pont du Nord (2013 re-release),3/22,519,Unrated,"March 22, 2013",2 hrs. 9 min.,FDesk,"$17,110",2013,1,1
"$10,700","$18,200",,-,Dada Films,Comedy,Mental,3/29,520,Unrated,"March 29, 2013",1 hrs. 56 min.,Da.,"$17,669",2013,12,12
"$3,500","$18,200",,10/3,Cinema Guild,Foreign,Night Across the Street,2/8,521,Unrated,"February 8, 2013",1 hrs. 50 min.,CGld,"$16,778",2013,1,2
"$10,300","$17,700",,6/13,Cinedigm Entertainment,Action / Adventure,Violet & Daisy,6/7,522,R,"June 7, 2013",1 hrs. 28 min.,Cdgm.,"$17,186",2013,17,17
"$2,600","$17,700",,9/15,Area23a,Documentary,Out of the Clear Blue Sky,9/6,523,Unrated,"September 6, 2013",1 hrs. 47 min.,A23,"$16,050",2013,1,2
"$7,400","$17,300",,10/24,Millennium Ent.,Drama,As I Lay Dying,10/11,524,R,"October 11, 2013",1 hrs. 49 min.,MNE,"$16,697",2013,1,2
"$4,400","$17,100",,3/6,First Run,Documentary,Design is One,10/11,525,Unrated,"October 11, 2013",1 hrs. 20 min.,FRun,"$16,386",2013,1,1
"$9,500","$16,500",,-,Drafthouse,Action,I Declare War,8/30,526,Unrated,"August 30, 2013",1 hrs. 34 min.,Drft.,"$14,928",2013,14,14
"$10,300","$16,400",,9/26,Anchor Bay Films,Drama,Jayne Mansfield's Car,9/13,527,R,"September 13, 2013",2 hrs. 2 min.,Anch.,"$14,836",2013,11,11
"$6,000","$15,500",,-,The Ashton Times,Drama,Justice Is Mind,8/18,528,Unrated,"August 18, 2013",2 hrs. 33 min.,TAT,"$14,360",2013,1,1
"$2,800","$15,200",,-,Magnolia,Drama,Kiss of the Damned,5/3,529,R,"May 3, 2013",1 hrs. 36 min.,Magn.,"$14,752",2013,2,7
"$2,800","$15,100",,11/21,Strand,Foreign,Il Futuro,9/6,530,Unrated,"September 6, 2013",1 hrs. 34 min.,Strand,"$14,001",2013,1,3
"$6,100","$14,900",,-,Content Media,Documentary,The Unbelievers,11/29,531,Unrated,"November 29, 2013",1 hrs. 17 min.,CM,"$14,400",2013,1,1
"$3,300","$14,800",,6/6,CJ Entertainment,Foreign,A Wedding Invitation,5/24,532,Unrated,"May 24, 2013",1 hrs. 41 min.,CJ,"$14,350",2013,2,3
"$7,000","$14,700",,-,Brainstorm Media,Romantic Comedy,Dorfman in Love,3/22,533,R,"March 22, 2013",1 hrs. 32 min.,BSM,"$13,737",2013,9,9
"$9,200","$14,700",,3/14,ATO Pictures,Foreign,The Monk,3/8,534,R,"March 8, 2013",1 hrs. 41 min.,ATO,"$13,472",2013,11,11
"$5,600","$14,600",,9/19,Area23a,Documentary,Red Obsession,9/6,535,Unrated,"September 6, 2013",1 hrs. 16 min.,A23,"$13,199",2013,2,3
"$6,100","$14,400",,6/13,Cohen Media Group,Foreign,The Prey,6/6,536,R,"June 6, 2013",1 hrs. 42 min.,Cohen,"$13,959",2013,5,5
,"$14,300",,9/26,"Monterey Media, Inc.",Drama,This is Martin Bonner,6/21,537,R,"June 21, 2013",1 hrs. 23 min.,Mont.,"$13,888",2013,,
"$7,000","$13,300",,6/20,Indican,Drama,A Green Story,5/24,538,Unrated,"May 24, 2013",1 hrs. 37 min.,Indic.,"$12,901",2013,4,4
,"$13,200",,10/31,Indican,Comedy,BoyBand (2013),10/18,539,Unrated,"October 18, 2013",1 hrs. 38 min.,Indic.,"$12,708Domestic Lifetime Gross: $28,336",2013,2,2
"$2,700","$13,000",,1/9,IFC,Drama,The Selfish Giant,12/20,540,Unrated,"December 20, 2013",1 hrs. 25 min.,IFC,"$12,189",2013,3,6
"$8,100","$12,800",,9/12,Active Fox Productions,Thriller,36 Saints,9/6,541,R,"September 6, 2013",,AFP,"$11,640",2013,9,9
"$2,400","$12,600",,8/15,Strand,Foreign,In the Fog,6/14,542,Unrated,"June 14, 2013",2 hrs. 8 min.,Strand,"$11,894",2013,1,3
"$12,600","$12,600",,10/20,UTV Communications,Foreign,Shahid,10/18,543,Unrated,"October 18, 2013",1 hrs. 45 min.,UTV,"$12,153",2013,16,16
,"$12,600",,-,Cohen Media Group,Drama,Just Like a Woman,7/5,544,R,"July 5, 2013",1 hrs. 46 min.,Cohen,"$11,403",2013,,
"$8,300","$12,100",,11/21,Millennium Ent.,Drama,Charlie Countryman,11/15,545,R,"November 15, 2013",1 hrs. 43 min.,MNE,"$11,650",2013,15,15
"$8,000","$11,700",,-,Archstone,Horror Thriller,A Resurrection,3/22,546,R,"March 22, 2013",,AD,"$10,730",2013,17,17
"$5,500","$11,500",,6/27,China Lion,Foreign,So Young,6/14,547,Unrated,"June 14, 2013",2 hrs. 14 min.,CL,"$11,186",2013,3,3
,"$11,500",,5/30,Tribeca Film,Drama,Greetings from Tim Buckley,5/3,548,Unrated,"May 3, 2013",1 hrs. 39 min.,Trib.,"$11,157",2013,,3
$200,"$11,500",,11/3,Driving With Our Eyes Shut,Thriller,Evil Intent,6/29,549,Unrated,"June 29, 2013",1 hrs. 14 min.,DWOES,"$10,454",2013,1,2
"$3,000","$11,400","$2,000",-,Driving With Our Eyes Shut,Horror Comedy,Midget Zombie Takeover,2/8,550,Unrated,"February 8, 2013",1 hrs. 12 min.,DWOES,"$10,604",2013,1,3
"$11,300","$11,300",,2/22,Starz Media,Romantic Comedy,Shanghai Calling,2/15,551,PG-13,"February 15, 2013",1 hrs. 38 min.,SM,"$10,400",2013,4,4
"$3,500","$11,200",,7/11,Striped Entertainment,Comedy,Made in Cleveland,6/21,552,Unrated,"June 21, 2013",1 hrs. 53 min.,SE,"$10,681",2013,5,5
,"$11,000",,12/5,Bonfire Films of America,Documentary,Caucus,10/25,553,Unrated,"October 25, 2013",1 hrs. 40 min.,BFOA,"$10,645",2013,,2
"$7,900","$11,000",,4/18,Leave It Better,Documentary,American Meat,4/12,554,Unrated,"April 12, 2013",,LB,"$10,650",2013,1,1
"$3,300","$10,900",,10/31,Music Box Films,Documentary,The Informant,9/13,556,Unrated,"September 13, 2013",1 hrs. 21 min.,MBox,"$10,068",2013,2,4
"$3,700","$10,900",,9/5,Entertainment One,Drama,InchAllah (U.S. only),8/16,555,R,"August 16, 2013",1 hrs. 42 min.,EOne,"$9,840",2013,1,2
"$1,400","$10,800",,10/31,Music Box Films,Documentary,Shepard and Dark,9/25,557,Unrated,"September 25, 2013",1 hrs. 32 min.,MBox,"$10,278",2013,1,3
"$5,600","$10,700",,12/19,Janus Films,Documentary,Liv & Ingmar,12/13,558,Unrated,"December 13, 2013",1 hrs. 29 min.,Jan.,"$10,347",2013,2,2
,"$10,700",,6/20,The Film Collaborative,Documentary,Elemental,5/17,559,Unrated,"May 17, 2013",1 hrs. 32 min.,TFC,"$10,358",2013,1,3
"$2,700","$10,200",,11/14,Film Movement,Foreign,In the Name Of,10/30,560,Unrated,"October 30, 2013",1 hrs. 42 min.,FM,"$9,883",2013,1,1
"$4,200","$10,200",,5/2,Kino Lorber,Comedy / Drama,If I Were You,3/15,561,R,"March 15, 2013",1 hrs. 55 min.,KL,"$9,432",2013,14,14
"$2,500","$10,200",,10/16,APD/Cinema Conservancy,Drama,Northern Lights (2013 re-release),9/20,563,Unrated,"September 20, 2013",1 hrs. 35 min.,APD/C,"$9,453",2013,1,2
"$4,600","$10,200",,10/24,Rialto,Foreign,Antoine and Antoinette (2013 re-issue),9/25,562,Unrated,"September 25, 2013",1 hrs. 24 min.,Rialto,"$9,704",2013,1,1
"$6,700","$10,200",,4/4,AFFRM,Crime Drama,Better Mus' Come,3/15,564,Unrated,"March 15, 2013",1 hrs. 44 min.,AFFRM,"$9,318",2013,2,2
"$1,300","$10,100",,11/14,First Run,Documentary,Birth of the Living Dead,10/18,565,Unrated,"October 18, 2013",1 hrs. 16 min.,FRun,"$9,802",2013,6,10
"$2,100","$10,100",,5/9,Variance Films,Drama,The End of Love,3/1,566,Unrated,"March 1, 2013",1 hrs. 30 min.,Vari.,"$9,342",2013,2,3
"$3,000","$10,100",,4/11,IFC,Thriller,Welcome to the Punch,3/27,567,PG-13,"March 27, 2013",1 hrs. 39 min.,IFC,"$9,747",2013,2,9
"$8,100","$9,900",,-,AFFRM,Drama,Big Words,7/19,568,Unrated,"July 19, 2013",1 hrs. 34 min.,AFFRM,"$8,965",2013,2,2
"$3,800","$9,900",,5/19,First Run,Foreign,11 Flowers,2/22,569,Unrated,"February 22, 2013",1 hrs. 50 min.,FRun,"$9,213",2013,2,2
"$8,900","$9,800",,2/14,IFC,Foreign,Clandestine Childhood,1/18,570,Unrated,"January 18, 2013",1 hrs. 52 min.,IFC,"$9,017",2013,2,2
,"$9,700",,11/7,Tribeca Film,Comedy,Zero Charisma,10/11,571,Unrated,"October 11, 2013",1 hrs. 26 min.,Trib.,"$9,417",2013,,5
"$5,500","$9,700",,9/12,Millennium Ent.,Horror Comedy,Hell Baby,9/6,572,R,"September 6, 2013",1 hrs. 33 min.,MNE,"$8,785",2013,10,10
"$9,600","$9,600",,6/16,Vanguardia Films,Romantic Comedy,200 Cartas,6/14,573,Unrated,"June 14, 2013",1 hrs. 37 min.,VF,"$9,338",2013,2,2
"$3,100","$9,600",,-,The Film Desk,Foreign,Trouble Every Day (2013 re-release),10/11,574,Unrated,"October 11, 2013",1 hrs. 41 min.,FDesk,"$9,189",2013,1,2
"$7,600","$9,500",,10/17,The Film Arcade,Horror Comedy,Ghost Team One,10/11,575,R,"October 11, 2013",1 hrs. 47 min.,TFA,"$9,195",2013,15,15
"$3,600","$9,500",,7/18,Cinedigm Entertainment,Documentary,Call Me Kuchu,6/14,576,Unrated,"June 14, 2013",1 hrs. 27 min.,Cdgm.,"$9,124",2013,1,1
"$5,000","$9,300",,8/29,The Happy Sad LLC,Drama,The Happy Sad,8/16,577,Unrated,"August 16, 2013",1 hrs. 27 min.,THS,"$8,395",2013,2,2
"$5,200","$9,200",,9/19,Oscilloscope Pictures,Drama,A Teacher,9/6,578,Unrated,"September 6, 2013",1 hrs. 15 min.,Osci.,"$8,348",2013,2,7
"$5,600","$9,200",,6/13,Strand,Foreign,White Elephant,3/29,579,Unrated,"March 29, 2013",1 hrs. 50 min.,Strand,"$8,884",2013,1,1
"$2,600","$9,000",,8/29,Abramorama,Documentary,Downloaded,6/21,580,Unrated,"June 21, 2013",1 hrs. 46 min.,Abr.,"$8,377",2013,2,2
"$5,400","$8,900",,7/18,Anchor Bay Films,Action Comedy,Pawn Shop Chronicles,7/12,581,R,"July 12, 2013",1 hrs. 52 min.,Anch.,"$8,088",2013,15,15
"$3,100","$8,800",,10/24,Argot Pictures,Documentary,The Institute,10/4,582,Unrated,"October 4, 2013",1 hrs. 32 min.,Argo.,"$8,445",2013,2,4
"$1,600","$8,700",,12/12,Kino Lorber,Documentary,La Maison De La Radio,9/4,583,Unrated,"September 4, 2013",1 hrs. 39 min.,KL,"$8,095",2013,1,1
"$6,200","$8,700",,6/13,Freestyle Releasing,Drama,Hello Herman,6/7,584,Unrated,"June 7, 2013",1 hrs. 25 min.,Free,"$8,437",2013,15,15
,"$8,700",,3/6,Under the Milky Way,Foreign,What's In a Name?,12/13,585,Unrated,"December 13, 2013",,UTMW,"$8,111",2013,,12
"$1,700","$8,600",,8/25,Film Movement,Foreign,Aliyah,6/14,586,Unrated,"June 14, 2013",1 hrs. 30 min.,FM,"$8,253",2013,1,2
"$8,600","$8,600",,9/15,Well Go USA,Romance,And While We Were Here,9/13,587,R,"September 13, 2013",1 hrs. 24 min.,WGUSA,"$7,750",2013,19,19
"$3,200","$8,400",,10/10,IFC,Horror,Argento's Dracula 3D,10/4,588,Unrated,"October 4, 2013",1 hrs. 46 min.,IFC,"$8,139",2013,6,6
"$6,700","$8,200",,2/7,Anchor Bay Films,Thriller,Girls Against Boys,2/1,589,R,"February 1, 2013",,Anch.,"$7,529",2013,2,2
"$8,200","$8,200",,10/6,Anchor Bay Films,Horror,Nothing Left to Fear,10/4,590,R,"October 4, 2013",1 hrs. 40 min.,Anch.,"$7,886",2013,5,5
"$2,300","$7,600",,5/16,Gold Cap Films,Comedy,Desperate Acts of Magic,5/3,591,Unrated,"May 3, 2013",1 hrs. 26 min.,GCF,"$7,373",2013,1,2
$400,"$7,400",,11/7,IFC,Drama,A Perfect Man,11/1,592,R,"November 1, 2013",1 hrs. 34 min.,IFC,"$7,117",2013,2,2
"$4,600","$7,200",,4/18,Magnolia,Fantasy Comedy,The Brass Teapot,4/5,593,R,"April 5, 2013",1 hrs. 41 min.,Magn.,"$6,997",2013,2,2
"$3,600","$7,200",,6/8,China Lion,Foreign,Finding Mr. Right,11/8,594,Unrated,"November 8, 2013",2 hrs. 1 min.,CL,"$6,945",2013,3,3
"$3,400","$7,200",,2/14,Striped Entertainment,Thriller,Brief Reunion,1/18,595,Unrated,"January 18, 2013",1 hrs. 28 min.,SE,"$6,601",2013,2,2
"$2,400","$7,200",,9/19,Strand,Foreign,Paradise: Faith,8/23,596,Unrated,"August 23, 2013",1 hrs. 55 min.,Strand,"$6,508",2013,3,3
"$4,700","$7,200",,7/4,High Top Releasing,Documentary,Assaulted: Civil Rights Under Fire,6/20,597,PG-13,"June 20, 2013",1 hrs. 29 min.,HTR,"$6,905",2013,17,17
"$5,600","$7,100",,11/14,Tribeca Film,Drama,Sal,11/1,599,Unrated,"November 1, 2013",1 hrs. 43 min.,Trib.,"$6,883",2013,1,2
,"$7,100",,11/3,KimStim,Documentary,The Human Scale,10/18,598,Unrated,"October 18, 2013",1 hrs. 23 min.,KS,"$6,878",2013,,3
"$3,500","$7,000",,-,Doppelganger Releasing,Horror Comedy,100 Bloody Acres,6/28,600,Unrated,"June 28, 2013",,DR,"$6,388",2013,13,13
"$2,800","$7,000",,1/9,Strand,Foreign,Paradise: Hope,12/6,601,Unrated,"December 6, 2013",1 hrs. 32 min.,Strand,"$6,701",2013,1,3
"$1,700","$6,900",,3/7,IFC,Thriller,Inescapable,2/22,602,R,"February 22, 2013",1 hrs. 33 min.,IFC,"$6,334",2013,2,7
"$1,700","$6,900",,12/22,Abramorama,Drama,Breakfast with Curtis,12/4,603,Unrated,"December 4, 2013",1 hrs. 24 min.,Abr.,"$6,629",2013,1,2
,"$6,800",,-,Unknown,Western,Sweetwater,10/11,604,R,"October 11, 2013",1 hrs. 35 min.,,"$6,147",2013,,
"$5,000","$6,800",,4/11,Anchor Bay Films,Drama,Down the Shore,4/5,605,R,"April 5, 2013",1 hrs. 33 min.,Anch.,"$6,558",2013,2,2
"$3,100","$6,700",,3/6,Cinema Guild,Foreign,The Last Time I Saw Macao,9/13,606,Unrated,"September 13, 2013",1 hrs. 25 min.,CGld,"$6,095",2013,1,1
,"$6,700",,1/2,Tribeca Film,Drama,Some Velvet Morning,12/13,607,Unrated,"December 13, 2013",1 hrs. 22 min.,Trib.,"$6,420",2013,,2
"$4,000","$6,700",,3/7,Oscilloscope Pictures,Drama,Welcome to Pine Hill,3/1,608,Unrated,"March 1, 2013",1 hrs. 21 min.,Osci.,"$6,115",2013,1,1
"$4,700","$6,600",,4/4,UTV Communications,Foreign,Rangrezz,3/22,609,Unrated,"March 22, 2013",2 hrs. 20 min.,UTV,"$6,108",2013,11,11
"$1,200","$6,600",,11/14,First Run,Documentary,Guitar Innovators: John Fahey & Nels Cline,8/16,610,Unrated,"August 16, 2013",1 hrs. 24 min.,FRun,"$6,132",2013,1,2
"$2,800","$6,400",,1/10,Film Movement,Foreign,A Bottle in the Gaza Sea,1/4,611,Unrated,"January 4, 2013",1 hrs. 40 min.,FM,"$5,872",2013,1,2
$700,"$6,300",,1/31,Magnolia,Action Thriller,A Dark Truth,1/4,612,R,"January 4, 2013",1 hrs. 46 min.,Magn.,"$5,750",2013,1,3
,"$6,200",,1/31,IFC,Drama,Knife Fight,1/25,613,R,"January 25, 2013",1 hrs. 38 min.,IFC,"$5,661",2013,2,2
"$4,000","$6,200",,4/11,Freestyle Releasing,Drama,The Playroom,4/5,614,Unrated,"April 5, 2013",,Free,"$5,964",2013,12,12
"$6,000","$6,000",,10/6,Paladin,Drama,Five Dances,10/4,615,Unrated,"October 4, 2013",1 hrs. 23 min.,Pala.,"$5,788",2013,1,1
"$2,500","$5,900",,2/6,First Run,Documentary,People of a Feather,11/8,616,Unrated,"November 8, 2013",1 hrs. 30 min.,FRun,"$5,677",2013,1,1
,"$5,800",,8/8,Tribeca Film,Drama,The Time Being,7/26,617,Unrated,"July 26, 2013",1 hrs. 25 min.,Trib.,"$5,274",2013,,2
"$3,400","$5,500",,6/20,Well Go USA,Foreign,The Guillotines,6/14,618,R,"June 14, 2013",1 hrs. 53 min.,WGUSA,"$5,290",2013,10,10
"$4,100","$5,400",,7/18,Freestyle Releasing,Action,Revelation Road 2,7/12,619,Unrated,"July 12, 2013",,Free,"$4,871",2013,5,5
,"$5,400",,2/7,Tribeca Film,Comedy,Supporting Characters,1/25,620,Unrated,"January 25, 2013",1 hrs. 27 min.,Trib.,"$4,917",2013,,1
"$2,600","$5,300",,7/4,First Run,Documentary,Bidder 70,5/17,621,Unrated,"May 17, 2013",1 hrs. 13 min.,FRun,"$5,074",2013,1,4
